ride_id,datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,status,ride_type,supply,demand
2768c449-cf11-4089-86ba-1f5865db9fc6,06/12/2024 00:53,37.76938895,-122.415852,37.75542258,-122.4240556,completed,UberPool,117,75
c70d427a-1fdb-4a66-a781-e89063347785,02/12/2024 23:22,37.78192801,-122.4317458,37.76661448,-122.4128308,cancelled,UberBlack,172,142
f29a7209-7b11-4cfb-9cdb-f2e808620dbf,05/12/2024 05:49,37.76006047,-122.4346814,37.78675666,-122.4104386,cancelled,UberPool,138,155
f78867d7-fe59-406e-89d1-1a71b704dfc0,05/12/2024 10:52,37.78562304,-122.4102063,37.77581352,-122.4338269,no_driver_available,UberBlack,70,58
06c6db5a-2a92-4996-82c2-a4acfe9ab549,04/12/2024 23:54,37.75765295,-122.4243361,37.78235471,-122.4393477,completed,UberX,165,195
4936b9ce-c12d-4316-8914-859c7d95334f,01/12/2024 05:11,37.77277149,-122.4312557,37.76276248,-122.4151583,cancelled,UberPool,124,96
f720fa40-9a78-4d6b-b383-e25facef3743,05/12/2024 03:24,37.77777787,-122.4257253,37.76001337,-122.401273,no_driver_available,UberPool,94,173
52ec2b95-a245-42f2-b89c-16de55f95aba,02/12/2024 17:13,37.79319098,-122.4324486,37.75992398,-122.4206929,completed,UberBlack,185,172
34b82cd2-e37d-463d-9091-05cd90f9878c,04/12/2024 23:10,37.76144085,-122.4296051,37.75888926,-122.436264,cancelled,UberX,86,172
f78d416e-766b-4a62-92b1-c996cc6f6c05,02/12/2024 21:59,37.77263594,-122.4370042,37.76961448,-122.4226198,completed,UberBlack,155,87
fdfc542d-2840-4685-aac6-12d5c6730228,04/12/2024 19:34,37.7881934,-122.4196736,37.75823951,-122.41572,cancelled,UberBlack,147,70
52799afd-0454-434b-8b95-d752e6a706d6,03/12/2024 10:13,37.79454238,-122.4039197,37.7575839,-122.4244279,no_driver_available,UberX,134,112
45da6cba-816d-4210-8488-9664245f8460,04/12/2024 05:34,37.78042371,-122.4137418,37.7925885,-122.4107045,cancelled,UberBlack,111,146
b28a6820-516a-46d3-9d6b-46b34f978aee,06/12/2024 23:46,37.77475894,-122.4337681,37.75571887,-122.4277115,cancelled,UberPool,52,106
3d460c43-ca80-46ba-81a4-e529dd1f665b,03/12/2024 02:47,37.76672199,-122.4272026,37.76189433,-122.4299248,no_driver_available,UberBlack,84,80
2de90c8d-318b-4a52-b02f-7e458d442124,01/12/2024 21:51,37.75679158,-122.4040636,37.78249588,-122.4046483,cancelled,UberPool,178,81
4a468938-033a-4af7-800c-8e6a2e46ec8a,05/12/2024 10:50,37.76926416,-122.4314227,37.79353553,-122.4300406,completed,UberX,50,146
5afe453e-7729-4408-8347-9f348b52dc1b,03/12/2024 06:47,37.78865426,-122.4166366,37.78182671,-122.4128426,completed,UberBlack,136,111
7aa2da4f-bb14-41f7-b21d-70a533007306,04/12/2024 15:59,37.78165679,-122.4075089,37.75546534,-122.4173465,no_driver_available,UberBlack,132,129
9cd4c19f-3887-43de-a5cd-a91a0496dbcb,06/12/2024 11:01,37.77221524,-122.4255042,37.79094771,-122.427209,no_driver_available,UberX,113,154
1fa4e991-d0af-4377-a255-d07f9db732bc,03/12/2024 18:05,37.77392487,-122.4067418,37.77140471,-122.4085024,cancelled,UberX,92,150
fe08125e-e795-4452-b28d-b1df2d98b3f0,04/12/2024 05:39,37.79401476,-122.4267497,37.7884892,-122.426803,completed,UberBlack,156,58
46d4f823-b3d4-4453-b9d3-18b9daca5059,01/12/2024 03:24,37.78734235,-122.4291562,37.79099435,-122.401648,cancelled,UberX,110,99
3edae30c-4880-4447-8e25-0441013f2d7b,02/12/2024 00:14,37.77447983,-122.4085462,37.78098996,-122.4205798,cancelled,UberX,136,108
d02637c3-f3a8-4bbb-9514-524795ec0270,02/12/2024 06:15,37.76998728,-122.4225091,37.79049591,-122.4042365,no_driver_available,UberPool,80,60
be92fe0a-df16-4e40-9aeb-9db1ec532fa7,06/12/2024 09:08,37.78976307,-122.4000047,37.7801923,-122.4218923,no_driver_available,UberPool,129,139
bef06c81-e77a-4da2-a4ef-405f5eae2be9,05/12/2024 17:09,37.78532829,-122.4151231,37.79261273,-122.4225911,completed,UberPool,162,190
4a6be7eb-977e-4742-a52f-d509e67ca9b7,05/12/2024 01:14,37.79317344,-122.4101268,37.76471961,-122.4275311,no_driver_available,UberPool,156,167
4eff51bc-6227-45a9-8ded-8d9c4dcd0330,01/12/2024 02:09,37.76240699,-122.4019882,37.77067479,-122.4103532,no_driver_available,UberBlack,50,148
0ab60842-17fa-43e0-998a-04953ac7397a,06/12/2024 05:40,37.76579413,-122.4329542,37.78677774,-122.4291264,no_driver_available,UberX,139,192
9c70b9e7-13b9-4aa7-a8fd-23eefe2f230c,02/12/2024 04:32,37.79384948,-122.4169422,37.79445261,-122.43185,no_driver_available,UberBlack,106,180
401f07a7-ae73-42f4-b403-9bd826705376,02/12/2024 11:38,37.76081843,-122.4148794,37.76022792,-122.4232395,cancelled,UberBlack,57,173
66800ebc-bfce-4764-8cfc-a99946cb1091,04/12/2024 17:47,37.76228399,-122.427805,37.77517548,-122.4305426,completed,UberBlack,66,78
373f2a3a-9510-482a-9e0d-195fd586d6bd,02/12/2024 18:44,37.75831679,-122.4314655,37.7820382,-122.4351704,cancelled,UberX,60,186
be20bc09-3b6b-4828-a0b7-3fd8656a1049,03/12/2024 02:52,37.79035749,-122.4013878,37.75991152,-122.4191054,no_driver_available,UberX,85,180
428ddf25-5966-4c33-a363-301a68411450,01/12/2024 23:34,37.77119165,-122.413687,37.7570973,-122.4372562,completed,UberPool,180,65
e8e95513-6d4f-4b19-b1e0-74a8ac71df61,03/12/2024 12:02,37.75911883,-122.4292615,37.77108145,-122.4183637,no_driver_available,UberPool,104,164
c57e414d-5098-42c7-8ae0-5757279408f6,04/12/2024 17:44,37.76289506,-122.4295804,37.76162015,-122.4171565,completed,UberX,160,130
60e3d767-0b99-45f5-8598-8ad1a058e9f0,01/12/2024 13:17,37.76584549,-122.4316551,37.78699049,-122.4057249,completed,UberPool,162,182
ca28bbba-6654-4a44-a1a5-9dc0d00c967b,01/12/2024 17:12,37.76150803,-122.4177191,37.77855526,-122.4313379,cancelled,UberPool,144,86
9a9964fc-44bb-4b2f-a386-7782b7364147,06/12/2024 02:34,37.76394501,-122.4072653,37.75498729,-122.4257308,completed,UberPool,153,103
1375bea1-87d3-447a-a079-a5b6fcf27fa8,02/12/2024 14:04,37.76318503,-122.4140737,37.79223286,-122.4226956,cancelled,UberPool,108,171
b414abac-aad1-4ee9-9ffe-0e29391a7b1e,06/12/2024 12:08,37.78016981,-122.4306553,37.79060414,-122.4299324,completed,UberBlack,110,99
c254183a-288f-446f-ad7c-b97e62a21344,04/12/2024 22:49,37.75725009,-122.4008131,37.75903765,-122.4193868,no_driver_available,UberPool,157,129
68964db4-423f-4bac-b456-4dd410346257,06/12/2024 18:10,37.78403543,-122.4274133,37.77878323,-122.4090973,completed,UberPool,79,94
514fdb28-be34-4e96-b3ed-1e1679281d0b,06/12/2024 22:09,37.76057521,-122.4110783,37.78297827,-122.4313122,cancelled,UberX,180,178
937c5e41-bcca-4a86-8a92-9e2ccb9bf7d6,03/12/2024 16:57,37.79210585,-122.4240196,37.78506547,-122.4232278,completed,UberX,66,70
f9379a41-7774-4269-a1ee-cc2e3634e9f5,05/12/2024 07:30,37.78780726,-122.4081625,37.75762522,-122.4045798,cancelled,UberPool,94,183
1ffd687e-318f-4803-b7bf-b998f3826e63,01/12/2024 12:01,37.7882972,-122.4311753,37.76053807,-122.4340079,completed,UberBlack,190,184
d98241be-abbf-483f-baf6-8d7adc4d101a,04/12/2024 05:57,37.77710185,-122.405941,37.76280617,-122.4349252,cancelled,UberX,129,109
f67418aa-9670-41ae-bf0c-83d71f396b87,05/12/2024 19:04,37.78195186,-122.4065198,37.78338251,-122.4089592,completed,UberX,166,162
ef4fabeb-5260-4d82-84d6-fb812145a9c9,04/12/2024 09:53,37.76176837,-122.4200194,37.75996458,-122.4249501,completed,UberPool,98,103
994e532b-e1fe-4413-b706-7f80fa163fdf,04/12/2024 05:26,37.76249216,-122.4307438,37.77101631,-122.436628,completed,UberX,166,137
c34aa502-0c75-4616-85e2-4dbab43c3da6,03/12/2024 08:03,37.76695155,-122.4384033,37.76994304,-122.4140146,cancelled,UberX,88,53
b113b36f-d5ff-45c7-b5b3-7eef165220be,01/12/2024 09:29,37.76627673,-122.4111585,37.76616824,-122.413844,completed,UberPool,200,159
c0bb2211-e459-41ac-ad96-76eb064bb734,05/12/2024 04:44,37.766031,-122.4330584,37.76445772,-122.4104029,cancelled,UberPool,199,122
a65225b8-81ae-4fc2-b86b-8a02a8c6c38d,05/12/2024 03:00,37.76408279,-122.4110954,37.7733743,-122.4327458,completed,UberPool,132,71
bcab4b89-2546-4b78-9eb5-794af4aa8d4d,06/12/2024 00:35,37.76685306,-122.4079565,37.77620599,-122.4184229,cancelled,UberPool,192,161
1f870f4b-378f-4640-89b9-1ed922ecb60e,04/12/2024 23:04,37.75806295,-122.4055312,37.7649145,-122.4241929,cancelled,UberPool,149,166
9869e5f6-d604-4f25-900c-268b93a9ae48,07/12/2024 00:27,37.77381046,-122.4126365,37.76247398,-122.4288282,completed,UberX,183,84
741e38b2-2bba-4d8a-9c55-215bc5ab3723,01/12/2024 06:12,37.76066196,-122.4126409,37.76089118,-122.4143433,no_driver_available,UberPool,117,99
a31f5b80-bdf9-49d0-a6e4-ecde8c7c909d,01/12/2024 16:38,37.76429915,-122.4389115,37.76660565,-122.4348977,cancelled,UberBlack,71,186
482c1ff1-3f60-47e5-a396-b55aca7a7e21,05/12/2024 02:03,37.78618794,-122.4245008,37.79277162,-122.4306264,cancelled,UberX,122,160
e0ade872-5687-49fb-92ef-d0d69d399e8d,02/12/2024 04:18,37.7604877,-122.4234599,37.7932076,-122.4097938,no_driver_available,UberBlack,88,110
89c2edb3-c82a-48cf-92a6-6a7e2ccbe92b,02/12/2024 07:12,37.7649596,-122.4247612,37.79409034,-122.4190303,no_driver_available,UberPool,103,68
3817e0c8-cad6-497a-bd75-5ec7c935245d,02/12/2024 12:47,37.77925014,-122.4203066,37.76190643,-122.4351796,no_driver_available,UberBlack,132,93
9b9d9427-2350-4870-8d42-ebc45727bf9d,04/12/2024 12:30,37.76882751,-122.43149,37.78949126,-122.436303,completed,UberBlack,87,152
aa5ae185-e209-4dbb-a2c1-4414d63aa59f,04/12/2024 20:45,37.78734075,-122.4208494,37.78485017,-122.4179855,no_driver_available,UberBlack,143,118
d675cfce-0d71-4638-a4f0-7ac19efcb16b,04/12/2024 20:17,37.76937075,-122.4128545,37.76794781,-122.4070957,completed,UberX,126,120
29ab09bd-0cb2-49f4-bd8d-d66baad061ac,06/12/2024 13:36,37.77636409,-122.4129892,37.78835841,-122.4051517,cancelled,UberX,51,131
ff5f8b28-b06d-4ca1-bfa5-43d371125168,03/12/2024 10:02,37.75515432,-122.4035139,37.75593387,-122.4205854,no_driver_available,UberPool,200,125
be22cd92-b08d-4afe-8718-aef99dac42fd,03/12/2024 03:11,37.7572066,-122.4033356,37.7689586,-122.4151736,completed,UberPool,74,72
7be29340-c05f-49e9-a7e8-29d89db86c82,02/12/2024 13:44,37.7761856,-122.4168775,37.75621977,-122.4219498,cancelled,UberBlack,115,169
f054482e-6ce5-4c45-9ce9-047197c08ddf,01/12/2024 19:33,37.78387253,-122.409785,37.7892415,-122.4385963,completed,UberBlack,171,76
2dde23a2-95a9-403c-a41e-f46759576abd,04/12/2024 13:01,37.78234852,-122.4039128,37.79043366,-122.4163005,no_driver_available,UberBlack,90,95
51a6925d-c554-4cbf-ba81-e4c956d2ba31,03/12/2024 05:23,37.7842634,-122.4095387,37.77298141,-122.4299069,no_driver_available,UberPool,109,67
243abd16-c24f-497e-8eb0-62c6c7871b12,03/12/2024 19:30,37.76469689,-122.430568,37.77720032,-122.4155162,no_driver_available,UberBlack,123,120
4f793a09-d2dc-4443-9d12-dc357823a913,02/12/2024 06:53,37.77857998,-122.4348585,37.78286406,-122.4368627,no_driver_available,UberPool,91,140
6536c8a9-6310-4976-ab8f-305fb4c0f31a,01/12/2024 02:51,37.79318263,-122.4161771,37.79372681,-122.4285873,completed,UberX,190,139
af0dd433-2e0d-41c5-8d07-9ab6f615f6d1,07/12/2024 01:53,37.77148339,-122.4060658,37.76101415,-122.4308876,cancelled,UberX,183,148
e31aec01-dc58-488e-b711-1be2b64eb75c,02/12/2024 10:28,37.76963238,-122.4082137,37.76803333,-122.4206514,cancelled,UberBlack,180,126
16a58c64-6610-4565-a828-fea4a8d3192c,01/12/2024 12:28,37.7881583,-122.4018668,37.78229029,-122.4204366,no_driver_available,UberBlack,111,86
06f5f5f9-d5e8-4f0d-ad6a-900b027a9954,05/12/2024 02:13,37.79469089,-122.4326047,37.76348334,-122.4280164,no_driver_available,UberX,154,168
4b0cb50e-990f-41f7-bcb2-0134ca88e516,03/12/2024 21:30,37.759043,-122.4101077,37.77893357,-122.4011923,completed,UberPool,129,125
f2d89e27-3c26-4073-82aa-14ce4bc8439d,06/12/2024 21:43,37.79122984,-122.4162592,37.78499391,-122.4187599,completed,UberPool,200,101
f619fd36-ec76-46b5-b37b-01853bfecca1,03/12/2024 18:50,37.78053612,-122.4020042,37.76559579,-122.4059427,completed,UberX,106,100
d366bb4b-e164-43d5-9089-0992eef4d40e,04/12/2024 20:19,37.7827781,-122.4219057,37.75507031,-122.4300025,completed,UberPool,50,73
d60d72e7-b3b5-443d-8fe4-ef837c0ffa25,05/12/2024 06:02,37.79322147,-122.4059574,37.77375062,-122.4143311,cancelled,UberPool,54,194
1b65d6f6-831a-4fe9-95a6-4935571712ff,04/12/2024 11:54,37.7647164,-122.4327981,37.77487856,-122.4297942,cancelled,UberBlack,192,94
19e4dc44-c737-4a60-9938-74d0640681a3,05/12/2024 19:24,37.79449011,-122.4337014,37.78140596,-122.4187861,completed,UberBlack,83,56
761ef508-488f-4f3d-962a-9bbd40b35f7e,07/12/2024 06:34,37.77720823,-122.4228307,37.78088504,-122.4031252,completed,UberBlack,93,180
2c0f89a3-d066-42d8-b115-0c0cb31aa4ef,06/12/2024 11:39,37.75929703,-122.4184071,37.78191903,-122.4393002,completed,UberPool,106,107
c38b07c7-fef8-49d6-a516-b692f0769765,05/12/2024 02:22,37.78898551,-122.4111507,37.77748029,-122.4250951,cancelled,UberBlack,54,170
07bbcfce-b829-4bfc-84b5-bb09250050d8,03/12/2024 23:34,37.770554,-122.4249457,37.7754477,-122.4137097,completed,UberPool,156,144
09bd2262-1400-456e-999e-c673050f5eaf,03/12/2024 02:23,37.76335614,-122.4330142,37.78698664,-122.4248037,completed,UberBlack,105,173
0bc95661-3c1d-40f8-839c-b9aefb94c904,04/12/2024 07:32,37.76160485,-122.4196757,37.76331959,-122.4224688,completed,UberPool,185,71
22c2a35e-a4dc-4be1-806c-fc611e0cd1aa,05/12/2024 23:28,37.76310496,-122.4271272,37.76870167,-122.4259252,completed,UberX,59,114
58a1736e-8aad-4f3a-9f1e-980fa41d5eaf,02/12/2024 13:32,37.78434499,-122.4194883,37.78734184,-122.4377944,no_driver_available,UberBlack,120,192
5f74f4b1-1efb-4be3-afd8-2fcf97b00601,06/12/2024 16:48,37.78973586,-122.4357499,37.77264984,-122.4124904,cancelled,UberPool,140,171
8364c882-efda-4c79-82e4-4628482b5914,01/12/2024 01:42,37.78739405,-122.4361571,37.77553527,-122.431768,completed,UberX,197,133
eedd05b4-aca9-47bf-9f8e-1c3c14a71bc8,04/12/2024 01:26,37.76672004,-122.4380525,37.75892625,-122.4018305,completed,UberX,96,83
dea5efd5-70ea-4a3f-8cfa-a1063292e2d7,06/12/2024 10:39,37.78433984,-122.4250086,37.7809222,-122.4319631,no_driver_available,UberX,136,71
dfef78d3-7da1-421f-8b04-40825e0315d9,02/12/2024 08:30,37.76131511,-122.4069884,37.77394009,-122.4256401,completed,UberPool,155,189
0828f119-13f4-47d6-8d7e-fbbc3ec42d1c,05/12/2024 17:50,37.77059182,-122.4021949,37.7554129,-122.4016568,no_driver_available,UberX,72,62
942a4404-9718-453e-90d5-d1f00250f543,04/12/2024 07:59,37.77762872,-122.4335866,37.7896602,-122.4015567,completed,UberX,90,122
2418cb4b-f5bb-45f8-8154-205d5afe1061,05/12/2024 20:18,37.78812076,-122.4346845,37.77547722,-122.4182262,completed,UberBlack,117,162
b4765bfc-e252-439d-aca7-ded9e4879de6,01/12/2024 00:59,37.78204176,-122.4330443,37.78454082,-122.4153296,cancelled,UberPool,195,136
d8d2e994-cc81-4930-87de-03221491c8ff,06/12/2024 07:44,37.76180049,-122.4331579,37.76189018,-122.4314487,no_driver_available,UberPool,147,162
f1baf87f-e794-4719-bde1-f5722f88b26d,06/12/2024 11:14,37.77560006,-122.4239095,37.75726998,-122.4052716,completed,UberBlack,51,146
f2ec73f2-e269-4f85-94df-195f19121aff,04/12/2024 00:17,37.76803903,-122.4061005,37.77540602,-122.434231,no_driver_available,UberPool,139,82
05e69241-58da-41db-96b2-ed16dafe992c,05/12/2024 14:32,37.76600571,-122.4052044,37.77434164,-122.4267113,cancelled,UberX,130,72
1ea5528f-c2b7-46f7-b646-34f725c19dab,04/12/2024 08:32,37.78503712,-122.4088938,37.77771276,-122.4178864,completed,UberPool,100,105
59b89373-7cef-4cf4-b8a6-a8a9cd36574e,04/12/2024 08:37,37.76386692,-122.4346469,37.77582707,-122.438525,cancelled,UberPool,182,190
4eb30e6b-a5e5-4969-ab76-60428cce2b4a,01/12/2024 07:16,37.76709144,-122.4024734,37.77801361,-122.4046104,cancelled,UberPool,71,63
2c7c526d-00af-4955-b0fe-95ccc44160a3,04/12/2024 17:32,37.76329865,-122.4121846,37.7832755,-122.4121336,no_driver_available,UberX,125,104
cbc666f6-e235-4edb-9612-7931c1902d1f,05/12/2024 14:07,37.76556625,-122.4301919,37.7690556,-122.4390176,cancelled,UberX,171,92
ad34df43-3b17-4012-aaa8-476591fbc243,02/12/2024 16:25,37.76342826,-122.4139929,37.77875027,-122.4042674,completed,UberX,184,167
e50a5951-419f-4b2a-a1c8-b7275b0959a3,06/12/2024 19:56,37.76940872,-122.4173916,37.76365713,-122.4210402,completed,UberBlack,172,136
07158709-91eb-43e5-a13d-75924ea90fa6,01/12/2024 04:40,37.76491772,-122.429862,37.78934789,-122.4079104,no_driver_available,UberPool,96,68
cb255eed-0c71-462a-bc30-5cb7333777d2,01/12/2024 04:14,37.77053174,-122.3998018,37.76079041,-122.401762,completed,UberX,50,76
e2e62eb2-5f0d-4608-85c7-3a1d485f29d3,06/12/2024 17:38,37.75943424,-122.4185646,37.76636908,-122.4333723,no_driver_available,UberPool,77,191
b5b21474-421a-4eaa-a7aa-c60b3dbcea61,01/12/2024 17:18,37.77411235,-122.4244464,37.79380707,-122.4093238,cancelled,UberX,133,87
cc9be6e8-d717-411b-b4fc-f01a1bfd6d9e,02/12/2024 09:30,37.77738089,-122.4337925,37.7894338,-122.4101777,completed,UberX,151,77
39a2e74b-4095-4182-90c3-01b0fb5e31d7,02/12/2024 18:52,37.77074376,-122.3996568,37.76001519,-122.4273345,cancelled,UberX,52,84
04b829c7-775a-43b2-9226-1e988b9d5de9,04/12/2024 11:04,37.77087465,-122.4118242,37.76719217,-122.4153569,no_driver_available,UberBlack,95,59
bd39a52e-ac3e-4d54-98d6-5ce39f179c64,02/12/2024 19:28,37.77250063,-122.4068666,37.7806282,-122.420267,completed,UberX,190,99
bce73632-547a-4dc9-ba05-90423f1a7601,03/12/2024 18:20,37.79382102,-122.4221743,37.77999815,-122.4054451,cancelled,UberX,150,88
9ebfcfd8-db1d-4e7a-8801-c5b2b82e43e4,06/12/2024 04:31,37.78007436,-122.4102222,37.76555066,-122.4285599,cancelled,UberX,66,134
af52cd55-4828-44aa-bf4a-654060259518,04/12/2024 22:28,37.79132919,-122.4198706,37.7848037,-122.430333,no_driver_available,UberPool,185,172
83001825-c014-4cdf-9f0d-d645ce3027f5,01/12/2024 20:03,37.78252954,-122.4367922,37.79192302,-122.4258751,no_driver_available,UberBlack,165,186
6174a70b-ea02-492f-b265-5f24a9f2a98b,01/12/2024 15:31,37.78463042,-122.4243402,37.77968448,-122.4351474,no_driver_available,UberX,124,153
486ce3c4-e580-4c90-a1c2-57a659e0084f,03/12/2024 04:24,37.76454174,-122.4351073,37.76399568,-122.4244251,no_driver_available,UberBlack,140,168
e80b273f-a8ec-4858-bfcc-5359e87315a6,02/12/2024 13:25,37.75531127,-122.4174126,37.79006545,-122.4205281,completed,UberX,126,112
cfefc243-bfc2-4812-a053-74f0dcdf0a0d,04/12/2024 17:25,37.79250108,-122.431362,37.77464984,-122.4078186,cancelled,UberPool,193,186
36b177f1-641a-4396-8b0c-fbb6d445774c,05/12/2024 08:53,37.7946124,-122.4340395,37.78685752,-122.432405,cancelled,UberBlack,178,70
0be479ec-7c7e-42a0-a2b7-a25d250d7521,02/12/2024 14:10,37.79365689,-122.4188951,37.77268225,-122.4187794,completed,UberPool,115,197
8ca54f2e-fbc1-4a22-a475-7c081002619c,01/12/2024 01:30,37.76633028,-122.4247113,37.79007444,-122.4342417,completed,UberBlack,149,160
46858a8f-bb8b-44c0-a78e-52e01a8cc21b,02/12/2024 22:41,37.7738948,-122.4077805,37.78337476,-122.4282215,no_driver_available,UberX,130,54
48b17e02-7cac-4f71-896c-1f0d1b5e4088,01/12/2024 22:25,37.79344786,-122.4293669,37.78809341,-122.422338,completed,UberX,160,196
9309897d-68cb-4f15-b436-d8f09259f4a4,03/12/2024 21:52,37.78645628,-122.4219937,37.76650566,-122.4376673,completed,UberPool,113,137
cb75ef73-c5a3-441f-b056-3e3f546b230b,04/12/2024 13:51,37.7803748,-122.4340443,37.78005891,-122.4354982,no_driver_available,UberBlack,64,74
d2f7ed08-cdd5-4d6b-af93-4b4f1b8955f7,04/12/2024 20:05,37.7872817,-122.4332705,37.79482634,-122.4318085,no_driver_available,UberPool,161,104
b8ad8fcc-0973-4f61-acbd-37d99036293d,04/12/2024 09:00,37.7871149,-122.4288281,37.77030232,-122.420685,cancelled,UberX,115,184
6732d539-7a2e-4c9d-9ffb-933cf9d795c7,03/12/2024 00:47,37.76123702,-122.4296124,37.79297355,-122.4174999,no_driver_available,UberPool,104,65
523d2471-a009-4946-a591-fd3f14291629,02/12/2024 12:53,37.78840833,-122.4328384,37.77496552,-122.4249458,cancelled,UberBlack,62,161
01f99e7f-cf7e-45fe-a6e6-133ea644b1ff,05/12/2024 09:26,37.7904547,-122.4270203,37.78864233,-122.4070001,completed,UberBlack,199,67
a7c81368-2d99-403d-aae1-5accd287adcf,03/12/2024 07:42,37.76219638,-122.4158332,37.77985005,-122.4154438,cancelled,UberBlack,193,96
3f10e6ed-c11d-4814-839f-c218b34d80f0,06/12/2024 22:06,37.77897049,-122.4008171,37.78742211,-122.4061368,no_driver_available,UberX,73,122
7a28115c-ff7c-4886-8629-34be767f27e1,06/12/2024 07:26,37.76386852,-122.4058352,37.77887689,-122.413176,no_driver_available,UberBlack,57,58
3e39a0b4-e7cf-482c-9b08-69a364b86243,03/12/2024 11:02,37.78808871,-122.419521,37.78417965,-122.4004599,completed,UberX,137,99
3cd5cbd3-d2c3-471a-89a1-e1479e198edc,04/12/2024 00:10,37.77707232,-122.4122094,37.76808419,-122.4067864,cancelled,UberPool,64,97
568c9593-9d6a-4251-9e71-feb82ddd6730,03/12/2024 08:23,37.77011036,-122.4129252,37.78028593,-122.424785,completed,UberX,82,95
01b9189b-f921-4510-a1d3-3817c0bb6995,03/12/2024 15:57,37.75991135,-122.4011437,37.75956181,-122.4150886,cancelled,UberPool,118,83
958e80cc-f162-480f-8bf0-4eca0863db0d,02/12/2024 12:58,37.79304539,-122.4259115,37.7553307,-122.4188261,cancelled,UberBlack,188,176
bda460e3-588a-45bf-8593-454efa49919a,01/12/2024 18:48,37.75754618,-122.409025,37.78765003,-122.411761,no_driver_available,UberBlack,63,55
785aba50-ae1a-4770-a715-dd93447a7d69,01/12/2024 09:02,37.7927384,-122.410934,37.79323345,-122.4050461,completed,UberPool,113,164
aeb887a2-e186-4233-87ec-73db9846727b,03/12/2024 07:23,37.78974616,-122.4119391,37.77742546,-122.433637,cancelled,UberPool,77,144
95488532-656f-42c4-be45-6c8534729a7b,05/12/2024 02:57,37.7802219,-122.4091556,37.76679515,-122.4150961,no_driver_available,UberBlack,62,105
2436875d-1d8c-44c1-acb8-4cbd9f5a1281,04/12/2024 23:36,37.79381891,-122.4304004,37.77964873,-122.4339392,completed,UberX,107,182
63ddb3a4-b524-423b-9a04-9543e26822d2,06/12/2024 10:24,37.78515254,-122.421179,37.78015923,-122.4096077,no_driver_available,UberX,85,153
0d47bd5a-1699-4300-ac79-6d2cc725536d,02/12/2024 17:50,37.75668677,-122.4062417,37.7779044,-122.4026948,completed,UberPool,174,193
510f80a1-b6ec-4cfd-bd1c-5e18ae5be9ff,05/12/2024 04:12,37.76624558,-122.4333577,37.77654311,-122.4194807,cancelled,UberPool,157,128
0fc7a49d-801f-44c7-9980-5e4c04dd26e9,04/12/2024 15:03,37.78313855,-122.4055421,37.76491789,-122.4006279,completed,UberPool,126,106
76b96d2c-6643-4966-999d-4dd69f583753,01/12/2024 00:30,37.78767925,-122.4288573,37.78454618,-122.4295169,no_driver_available,UberBlack,159,148
aa68791a-8f2c-44dc-93ca-e45a52b6d6cc,02/12/2024 14:51,37.76015844,-122.4111525,37.79350666,-122.4380352,completed,UberPool,181,144
d09edc46-b9d8-4028-b53d-144f3258a9c8,01/12/2024 08:51,37.79471593,-122.4371432,37.78320011,-122.4016824,no_driver_available,UberX,136,105
ce727e70-ac4c-4573-b76e-e1ced5372c17,03/12/2024 13:48,37.79014871,-122.4322955,37.78443886,-122.4027068,completed,UberBlack,109,73
3386f608-8f3f-4a4f-b222-ba83342d62aa,03/12/2024 22:15,37.77676825,-122.4098025,37.78526501,-122.4193542,completed,UberBlack,98,166
c90ffa05-767c-4216-8269-ff25186b355f,01/12/2024 09:02,37.77612794,-122.4384212,37.78147753,-122.4309684,no_driver_available,UberBlack,161,196
d4dcd0c0-7882-4cb5-a56d-0ed9b9348530,04/12/2024 00:35,37.79475217,-122.4157738,37.79440187,-122.4197324,cancelled,UberPool,166,78
1bfe6b36-5d43-4ad7-8bc9-346f389c7e18,03/12/2024 11:18,37.77672275,-122.4022587,37.75530091,-122.4319038,cancelled,UberX,75,188
7c5f1521-aa7a-489e-8af6-14db74303c58,06/12/2024 01:51,37.76647607,-122.4056303,37.78943242,-122.4111192,cancelled,UberX,103,96
8281a83a-8f6f-4248-b106-534b132e370a,04/12/2024 05:32,37.79095605,-122.4243702,37.78365864,-122.4326958,completed,UberPool,147,55
e5ea3878-4f6c-4b1c-bdf9-adc8e588da1f,03/12/2024 12:30,37.76698392,-122.4027551,37.78116719,-122.4123709,no_driver_available,UberX,107,67
452959b1-9282-4f00-8ccc-7e2e3a0bea0f,04/12/2024 17:14,37.76208691,-122.4132582,37.7568567,-122.4200383,completed,UberX,168,165
4448b4a5-d33f-49d6-9ac0-af5923eb9d53,06/12/2024 10:13,37.76659855,-122.4128024,37.7653583,-122.4061582,completed,UberX,107,171
c5cc737c-6b56-4884-9093-87bca4c74336,05/12/2024 11:40,37.77994369,-122.4212891,37.77523076,-122.4329622,completed,UberPool,113,121
7fbe041d-6ddd-4e92-be0f-f01a87396c55,02/12/2024 13:45,37.77069462,-122.4019576,37.7722393,-122.4283567,cancelled,UberX,145,78
4f72766e-1200-499a-ad34-15fb82758013,03/12/2024 01:32,37.78037865,-122.4256203,37.77938212,-122.4384199,cancelled,UberPool,106,131
